"","word","newspaper","article","year","searchTerm","sentiment","arousal","nWords","nWordsSentiment","percWordsSentiment"
"336629","chancer","J","7",2013,"ind",2,2,933,67,7.18113612004287
"336633","forbedret","J","7",2013,"ind",2,2,933,67,7.18113612004287
"336726","glæde","J","7",2014,"ind",3,3,1246,79,6.34028892455859
"336770","ønskede","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"336772","sikre","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"336777","pænt","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"336815","trues","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"336830","tro","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"336831","straffes","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"336836","fængsel","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"336849","angreb","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"336895","dystert","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"336910","begrænsning","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"336934","begrænsning","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"336956","forbyde","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"336962","sympatier","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"336976","bestemt","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"336979","indsigelse","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337000","ambitiøse","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"337017","tankevækkende","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337024","kritik","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337030","mordet","J","7",2014,"ind",-3,3,1246,79,6.34028892455859
"337046","uhyggelige","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337088","tankevækkende","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337100","totalitære","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337121","begrænsning","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337137","racisme","J","7",2014,"ind",-3,3,1246,79,6.34028892455859
"337143","tydelig","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337151","forfølge","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337153","forhindre","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337155","kritik","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337176","nej","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337183","forbyde","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337213","imod","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337228","acceptere","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337230","slemme","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337233","forbydes","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337237","fik","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"337248","truende","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337250","racistisk","J","7",2014,"ind",-3,3,1246,79,6.34028892455859
"337253","forbydes","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337261","mordet","J","7",2014,"ind",-3,3,1246,79,6.34028892455859
"337290","truende","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337293","nedværdigende","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337300","fri","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337322","suspenderet","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337326","kritikere","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337333","forfulgt","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337345","fik","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"337366","protesteret","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337370","kritikken","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337439","sand","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337458","provokeret","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337478","tilhængere","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337515","usikkerhed","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337518","opbakning","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"337523","kritiske","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337562","understregede","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337582","løgne","J","7",2014,"ind",-3,3,1246,79,6.34028892455859
"337586","straffes","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337606","klart","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337649","forfulgt","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337675","mister","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337677","frihed","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"337686","gavn","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"337690","helst","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337697","gavn","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"337720","tilstrækkelig","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337721","klarhed","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"337734","trussel","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337735","imod","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337744","forsvarede","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"337804","imod","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337807","skammelige","J","7",2014,"ind",-2,2,1246,79,6.34028892455859
"337813","bevaret","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337836","glæde","J","7",2014,"ind",3,3,1246,79,6.34028892455859
"337846","håber","J","7",2014,"ind",2,2,1246,79,6.34028892455859
"337875","beskyttet","J","7",2014,"ind",1,1,1246,79,6.34028892455859
"337902","begrænsning","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337922","begrænsning","J","7",2014,"ind",-1,1,1246,79,6.34028892455859
"337939","godt","J","7",2014,"ind",3,3,1246,79,6.34028892455859
"337949","problem","J","7",2015,"ind",-2,2,527,18,3.41555977229602
"337957","kritik","J","7",2015,"ind",-2,2,527,18,3.41555977229602
"338144","håb","J","7",2015,"ind",2,2,527,18,3.41555977229602
"338157","nej","J","7",2015,"ind",-1,1,527,18,3.41555977229602
"338169","problem","J","7",2015,"ind",-2,2,527,18,3.41555977229602
"338175","klart","J","7",2015,"ind",1,1,527,18,3.41555977229602
"338196","fik","J","7",2015,"ind",2,2,527,18,3.41555977229602
"338201","pæn","J","7",2015,"ind",2,2,527,18,3.41555977229602
"338239","slået","J","7",2015,"ind",-2,2,527,18,3.41555977229602
"338240","fejl","J","7",2015,"ind",-2,2,527,18,3.41555977229602
"338247","galt","J","7",2015,"ind",-3,3,527,18,3.41555977229602
"338292","advarer","J","7",2015,"ind",-2,2,527,18,3.41555977229602
"338309","nej","J","7",2015,"ind",-1,1,527,18,3.41555977229602
"338330","irriterende","J","7",2015,"ind",-2,2,527,18,3.41555977229602
"338338","bestemt","J","7",2015,"ind",2,2,527,18,3.41555977229602
"338344","irriterende","J","7",2015,"ind",-2,2,527,18,3.41555977229602
"338453","håb","J","7",2015,"ind",2,2,527,18,3.41555977229602
"338460","ligegyldigt","J","7",2015,"ind",-2,2,527,18,3.41555977229602
"338474","hjælpe","J","8",2011,"fly",2,2,250,4,1.6
"338636","håber","J","8",2011,"fly",2,2,250,4,1.6
"338657","tydeligt","J","8",2011,"fly",1,1,250,4,1.6
"338672","talenter","J","8",2011,"fly",2,2,250,4,1.6
"338723","udnævnt","J","8",2012,"fly",1,1,142,9,6.33802816901408
"338731","fest","J","8",2012,"fly",1,1,142,9,6.33802816901408
"338738","udnævnt","J","8",2012,"fly",1,1,142,9,6.33802816901408
"338746","fik","J","8",2012,"fly",2,2,142,9,6.33802816901408
"338761","takke","J","8",2012,"fly",2,2,142,9,6.33802816901408
"338787","desværre","J","8",2012,"fly",-2,2,142,9,6.33802816901408
"338817","voldsomme","J","8",2012,"fly",-2,2,142,9,6.33802816901408
"338833","ruiner","J","8",2012,"fly",-2,2,142,9,6.33802816901408
"338858","forbillede","J","8",2012,"fly",2,2,142,9,6.33802816901408
"338877","kaotisk","J","8",2013,"fly",-2,2,515,24,4.66019417475728
"338881","desperat","J","8",2013,"fly",-3,3,515,24,4.66019417475728
"338887","omfattende","J","8",2013,"fly",2,2,515,24,4.66019417475728
"338890","lobby","J","8",2013,"fly",-2,2,515,24,4.66019417475728
"338900","støtte","J","8",2013,"fly",2,2,515,24,4.66019417475728
"339015","foretrække","J","8",2013,"fly",2,2,515,24,4.66019417475728
"339045","forfærdelige","J","8",2013,"fly",-3,3,515,24,4.66019417475728
"339046","forbrydelser","J","8",2013,"fly",-2,2,515,24,4.66019417475728
"339047","begået","J","8",2013,"fly",1,1,515,24,4.66019417475728
"339089","stopper","J","8",2013,"fly",-1,1,515,24,4.66019417475728
"339104","acceptere","J","8",2013,"fly",1,1,515,24,4.66019417475728
"339129","forbrydelser","J","8",2013,"fly",-2,2,515,24,4.66019417475728
"339140","lidelser","J","8",2013,"fly",-2,2,515,24,4.66019417475728
"339143","udsat","J","8",2013,"fly",-1,1,515,24,4.66019417475728
"339155","offer","J","8",2013,"fly",-3,3,515,24,4.66019417475728
"339164","grusomheder","J","8",2013,"fly",-3,3,515,24,4.66019417475728
"339165","hævn","J","8",2013,"fly",-2,2,515,24,4.66019417475728
"339188","umenneskelige","J","8",2013,"fly",-2,2,515,24,4.66019417475728
"339206","torturere","J","8",2013,"fly",-4,4,515,24,4.66019417475728
"339217","forfulgt","J","8",2013,"fly",-2,2,515,24,4.66019417475728
"339258","tydeligt","J","8",2013,"fly",1,1,515,24,4.66019417475728
"339273","afhængig","J","8",2013,"fly",-1,1,515,24,4.66019417475728
"339310","værd","J","8",2013,"fly",2,2,515,24,4.66019417475728
"339332","dårligt","J","8",2013,"fly",-3,3,515,24,4.66019417475728
"339401","tortur","J","8",2014,"fly",-4,4,394,22,5.58375634517767
"339457","oplyse","J","8",2014,"fly",2,2,394,22,5.58375634517767
"339460","kritik","J","8",2014,"fly",-2,2,394,22,5.58375634517767
"339470","mulighed","J","8",2014,"fly",2,2,394,22,5.58375634517767
"339482","kritik","J","8",2014,"fly",-2,2,394,22,5.58375634517767
"339498","nægtet","J","8",2014,"fly",-2,2,394,22,5.58375634517767
"339499","sårede","J","8",2014,"fly",-2,2,394,22,5.58375634517767
"339525","nægtet","J","8",2014,"fly",-2,2,394,22,5.58375634517767
"339543","ønsker","J","8",2014,"fly",2,2,394,22,5.58375634517767
"339555","nægtet","J","8",2014,"fly",-2,2,394,22,5.58375634517767
"339571","nægtet","J","8",2014,"fly",-2,2,394,22,5.58375634517767
"339602","værst","J","8",2014,"fly",-3,3,394,22,5.58375634517767
"339608","nægtet","J","8",2014,"fly",-2,2,394,22,5.58375634517767
"339639","dom","J","8",2014,"fly",-1,1,394,22,5.58375634517767
"339679","heldigvis","J","8",2014,"fly",3,3,394,22,5.58375634517767
"339693","taknemmelig","J","8",2014,"fly",3,3,394,22,5.58375634517767
"339702","begrænse","J","8",2014,"fly",-1,1,394,22,5.58375634517767
"339704","tab","J","8",2014,"fly",-3,3,394,22,5.58375634517767
"339729","roste","J","8",2014,"fly",3,3,394,22,5.58375634517767
"339735","undgå","J","8",2014,"fly",-1,1,394,22,5.58375634517767
"339737","tab","J","8",2014,"fly",-3,3,394,22,5.58375634517767
"339749","angreb","J","8",2014,"fly",-1,1,394,22,5.58375634517767
"339802","tydeligt","J","8",2015,"fly",1,1,396,24,6.06060606060606
"339810","motiverede","J","8",2015,"fly",2,2,396,24,6.06060606060606
"339862","udskyde","J","8",2015,"fly",-1,1,396,24,6.06060606060606
"339902","pålagt","J","8",2015,"fly",-1,1,396,24,6.06060606060606
"339919","støtter","J","8",2015,"fly",2,2,396,24,6.06060606060606
"339940","seriøs","J","8",2015,"fly",2,2,396,24,6.06060606060606
"339963","dårlig","J","8",2015,"fly",-3,3,396,24,6.06060606060606
"339964","motivation","J","8",2015,"fly",1,1,396,24,6.06060606060606
"339976","spændt","J","8",2015,"fly",2,2,396,24,6.06060606060606
"339984","motiverede","J","8",2015,"fly",2,2,396,24,6.06060606060606
"339990","frustrerede","J","8",2015,"fly",-2,2,396,24,6.06060606060606
"339991","når","J","8",2015,"fly",0,0,396,24,6.06060606060606
"340002","ja","J","8",2015,"fly",1,1,396,24,6.06060606060606
"340017","spændt","J","8",2015,"fly",2,2,396,24,6.06060606060606
"340054","barriere","J","8",2015,"fly",-2,2,396,24,6.06060606060606
"340063","undgå","J","8",2015,"fly",-1,1,396,24,6.06060606060606
"340067","undlade","J","8",2015,"fly",-2,2,396,24,6.06060606060606
"340074","krav","J","8",2015,"fly",-1,1,396,24,6.06060606060606
"340080","syge","J","8",2015,"fly",-2,2,396,24,6.06060606060606
"340083","ja","J","8",2015,"fly",1,1,396,24,6.06060606060606
"340091","acceptere","J","8",2015,"fly",1,1,396,24,6.06060606060606
"340098","udsatte","J","8",2015,"fly",-2,2,396,24,6.06060606060606
"340123","alene","J","8",2015,"fly",-1,1,396,24,6.06060606060606
"340141","skylden","J","8",2015,"fly",-2,2,396,24,6.06060606060606
"340187","raser","J","8",2011,"ind",-2,2,308,7,2.27272727272727
"340189","klager","J","8",2011,"ind",-2,2,308,7,2.27272727272727
"340197","afviser","J","8",2011,"ind",-1,1,308,7,2.27272727272727
"340225","kritik","J","8",2011,"ind",-2,2,308,7,2.27272727272727
"340263","problemer","J","8",2011,"ind",-2,2,308,7,2.27272727272727
"340286","når","J","8",2011,"ind",0,0,308,7,2.27272727272727
"340311","bort","J","8",2011,"ind",-2,2,308,7,2.27272727272727
"340478","blåstempler","J","8",2012,"ind",-2,2,273,15,5.49450549450549
"340479","fri","J","8",2012,"ind",1,1,273,15,5.49450549450549
"340511","krav","J","8",2012,"ind",-1,1,273,15,5.49450549450549
"340571","forbud","J","8",2012,"ind",-2,2,273,15,5.49450549450549
"340585","misbrug","J","8",2012,"ind",-3,3,273,15,5.49450549450549
"340598","bedre","J","8",2012,"ind",2,2,273,15,5.49450549450549
"340610","afvist","J","8",2012,"ind",-2,2,273,15,5.49450549450549
"340643","stikke","J","8",2012,"ind",-1,1,273,15,5.49450549450549
"340654","nej","J","8",2012,"ind",-1,1,273,15,5.49450549450549
"340681","heldigvis","J","8",2012,"ind",3,3,273,15,5.49450549450549
"340689","håber","J","8",2012,"ind",2,2,273,15,5.49450549450549
"340701","katastrofe","J","8",2012,"ind",-2,2,273,15,5.49450549450549
"340709","mulighed","J","8",2012,"ind",2,2,273,15,5.49450549450549
"340732","forsvinder","J","8",2012,"ind",-1,1,273,15,5.49450549450549
"340740","god","J","8",2012,"ind",3,3,273,15,5.49450549450549
"340769","forhindre","J","8",2013,"ind",-1,1,615,33,5.36585365853659
"340785","forhindre","J","8",2013,"ind",-1,1,615,33,5.36585365853659
"340844","syge","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"340847","forurenet","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"340860","utilfredsheden","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"340873","omfattende","J","8",2013,"ind",2,2,615,33,5.36585365853659
"340884","støtte","J","8",2013,"ind",2,2,615,33,5.36585365853659
"340904","mangel","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"340905","beklagede","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"340944","skammeligt","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"340951","uansvarligt","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"340962","ombord","J","8",2013,"ind",1,1,615,33,5.36585365853659
"340970","tillid","J","8",2013,"ind",2,2,615,33,5.36585365853659
"340977","begrænse","J","8",2013,"ind",-1,1,615,33,5.36585365853659
"340985","når","J","8",2013,"ind",0,0,615,33,5.36585365853659
"340988","mangel","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"340997","afhængig","J","8",2013,"ind",-1,1,615,33,5.36585365853659
"341014","uklart","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"341027","lider","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"341033","demonstranter","J","8",2013,"ind",-1,1,615,33,5.36585365853659
"341068","omfattende","J","8",2013,"ind",2,2,615,33,5.36585365853659
"341092","forbedring","J","8",2013,"ind",2,2,615,33,5.36585365853659
"341140","utilfredsheden","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"341205","klager","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"341222","sikker","J","8",2013,"ind",2,2,615,33,5.36585365853659
"341230","fik","J","8",2013,"ind",2,2,615,33,5.36585365853659
"341237","pålægge","J","8",2013,"ind",-1,1,615,33,5.36585365853659
"341261","udnytte","J","8",2013,"ind",-2,2,615,33,5.36585365853659
"341297","efterspørgsel","J","8",2013,"ind",-1,1,615,33,5.36585365853659
"341304","bedre","J","8",2013,"ind",2,2,615,33,5.36585365853659
"341307","muligheder","J","8",2013,"ind",2,2,615,33,5.36585365853659
"341336","stolte","J","8",2013,"ind",2,2,615,33,5.36585365853659
"341343","omfattende","J","8",2013,"ind",2,2,615,33,5.36585365853659
"341378","beklager","J","8",2014,"ind",-2,2,622,32,5.14469453376206
"341381","glemt","J","8",2014,"ind",-1,1,622,32,5.14469453376206
"341463","fik","J","8",2014,"ind",2,2,622,32,5.14469453376206
"341467","undskyldte","J","8",2014,"ind",-1,1,622,32,5.14469453376206
"341483","når","J","8",2014,"ind",0,0,622,32,5.14469453376206
"341484","skaden","J","8",2014,"ind",-2,2,622,32,5.14469453376206
"341508","søde","J","8",2014,"ind",2,2,622,32,5.14469453376206
"341509","levende","J","8",2014,"ind",2,2,622,32,5.14469453376206
"341517","søde","J","8",2014,"ind",2,2,622,32,5.14469453376206
"341527","glad","J","8",2014,"ind",3,3,622,32,5.14469453376206
"341598","svær","J","8",2014,"ind",-2,2,622,32,5.14469453376206
"341600","vanskelig","J","8",2014,"ind",-1,1,622,32,5.14469453376206
"341610","godt","J","8",2014,"ind",3,3,622,32,5.14469453376206
"341615","smile","J","8",2014,"ind",2,2,622,32,5.14469453376206
"341623","godt","J","8",2014,"ind",3,3,622,32,5.14469453376206
"341637","bort","J","8",2014,"ind",-2,2,622,32,5.14469453376206
"341673","flygter","J","8",2014,"ind",-1,1,622,32,5.14469453376206
"341708","smiler","J","8",2014,"ind",2,2,622,32,5.14469453376206
"341718","glæde","J","8",2014,"ind",3,3,622,32,5.14469453376206
"341725","tak","J","8",2014,"ind",2,2,622,32,5.14469453376206
"341744","fik","J","8",2014,"ind",2,2,622,32,5.14469453376206
"341759","ophidset","J","8",2014,"ind",-3,3,622,32,5.14469453376206
"341767","forkert","J","8",2014,"ind",-2,2,622,32,5.14469453376206
"341775","angreb","J","8",2014,"ind",-1,1,622,32,5.14469453376206
"341781","desværre","J","8",2014,"ind",-2,2,622,32,5.14469453376206
"341854","mord","J","8",2014,"ind",-3,3,622,32,5.14469453376206
"341862","vantro","J","8",2014,"ind",-1,1,622,32,5.14469453376206
"341885","klar","J","8",2014,"ind",1,1,622,32,5.14469453376206
"341893","taber","J","8",2014,"ind",-3,3,622,32,5.14469453376206
"341897","vinder","J","8",2014,"ind",3,3,622,32,5.14469453376206
"341925","heldige","J","8",2014,"ind",3,3,622,32,5.14469453376206
"341985","idiot","J","8",2014,"ind",-3,3,622,32,5.14469453376206
"342010","bestemt","J","8",2015,"ind",2,2,330,16,4.84848484848485
"342018","voldelige","J","8",2015,"ind",-3,3,330,16,4.84848484848485
"342027","ønsker","J","8",2015,"ind",2,2,330,16,4.84848484848485
"342029","fyret","J","8",2015,"ind",-2,2,330,16,4.84848484848485
"342042","kriminelle","J","8",2015,"ind",-3,3,330,16,4.84848484848485
"342048","positive","J","8",2015,"ind",2,2,330,16,4.84848484848485
"342068","fremmer","J","8",2015,"ind",1,1,330,16,4.84848484848485
"342071","aggression","J","8",2015,"ind",-2,2,330,16,4.84848484848485
"342157","kriminalitet","J","8",2015,"ind",-3,3,330,16,4.84848484848485
"342183","stødte","J","8",2015,"ind",-2,2,330,16,4.84848484848485
